auc_pr,auc_roc,f1_macro,precision_pos,recall_pos,f1_pos,kappa,accuracy,baseline_ap,threshold,label,arm,model,fold,n_test
0.43650772999706233,0.814722801229243,0.6788261987787488,0.4518652226233454,0.423337091319053,0.4371362048894063,0.3577487604956755,0.8607029674445404,0.12781435012460207,0.28024,rate,content,lgbm,2,13884
0.4142876109406083,0.8048424463703518,0.6617318007662836,0.4258343634116193,0.38816901408450705,0.4061302681992337,0.32366517463085265,0.8548689138576779,0.12781435012460207,0.28077,rate,content,lgbm,3,13884
0.4162633241284279,0.8057019630376197,0.666871182224101,0.44430051813471505,0.38647887323943664,0.41337752335040673,0.33418020129953363,0.8597666378565255,0.12781435012460207,0.29007,rate,content,lgbm,4,13884
0.40634671039690895,0.7966449797048185,0.6127264829687346,0.5714285714285714,0.19605633802816902,0.29194630872483224,0.24247048066428156,0.8784299603889089,0.12781435012460207,0.99076,rate,content,mlp,0,13885
0.4189702358830624,0.7980262429049012,0.6606861970494423,0.3510344827586207,0.5738444193912063,0.43560119811724435,0.32925099226043464,0.809997118985883,0.12781435012460207,0.00967,rate,content,mlp,1,13884
0.4429493302399937,0.7990073611213259,0.627036132026713,0.6223316912972086,0.213641488162345,0.3180864456567352,0.27044084949186487,0.8829588014981273,0.12781435012460207,0.99233,rate,content,mlp,2,13884
0.40615714526204433,0.7878436827921032,0.6012503625113702,0.6075697211155379,0.17183098591549295,0.2678963548528766,0.22416170573597916,0.8799337366753097,0.12781435012460207,0.9919,rate,content,mlp,3,13884
0.40909061077259107,0.7934686224540238,0.6118900674018515,0.6003552397868561,0.19042253521126762,0.2891360136869119,0.24249555398960454,0.8802938634399309,0.12781435012460207,0.98704,rate,content,mlp,4,13884
0.4740455539835088,0.8160401018829742,0.6846322326275378,0.3790720631786772,0.6490140845070422,0.4786040714582468,0.3782533395511538,0.8192293842275837,0.12781435012460207,-0.86017,rate,content,svc,0,13885
0.488199303585264,0.8145145914424056,0.6930240434420762,0.40291806958473625,0.6071025930101466,0.4843714863953227,0.39079562107823396,0.8348458657447422,0.12781435012460207,-0.83362,rate,content,svc,1,13884
0.5039404284745728,0.8201916945102066,0.6892259163487658,0.38850889192886456,0.6403607666290868,0.4836100468284376,0.3859446065351775,0.8252664938058196,0.12781435012460207,-0.85374,rate,content,svc,2,13884
0.47212819323741545,0.8058625699194756,0.6863714381514832,0.3942127019917324,0.5909859154929578,0.47294860234445446,0.3774644642717623,0.8316047248631518,0.12781435012460207,-0.82084,rate,content,svc,3,13884
0.49095545953771663,0.8072167018129921,0.6998093708490306,0.4328815041539134,0.5577464788732395,0.4874446085672083,0.4012487437848966,0.8500432152117545,0.12781435012460207,-0.77505,rate,content,svc,4,13884
0.4836288177288808,0.8349146439329619,0.699300931513811,0.4443391757460919,0.5284507042253521,0.4827586206896552,0.39933250199190495,0.8552394670507742,0.12781435012460207,0.24701,rate,combined,logreg,0,13885
0.49549154174024723,0.8475082320368438,0.704242208287663,0.4742489270386266,0.4983089064261556,0.48598130841121495,0.4085389912457753,0.8653125900316911,0.12781435012460207,0.26956,rate,combined,logreg,1,13884
0.5032978820075781,0.8471136900844104,0.7042799233206548,0.44925512104283055,0.5439684329199549,0.49209586945436,0.4094430929452769,0.8565254969749352,0.12781435012460207,0.24071,rate,combined,logreg,2,13884
0.46992080521329427,0.839733640093098,0.6928573007078658,0.45846994535519126,0.47267605633802817,0.4654646324549237,0.38573593306167886,0.86120714491501,0.12781435012460207,0.27713,rate,combined,logreg,3,13884
0.46909371911448633,0.8343962062905138,0.6923886840861577,0.4514255543822598,0.48169014084507045,0.4660670482420278,0.38487588489198743,0.8589023336214348,0.12781435012460207,0.26919,rate,combined,logreg,4,13884
0.4865076226557347,0.8359776229632129,0.7026650286018482,0.4553921568627451,0.5233802816901408,0.4870249017038008,0.40578666510676153,0.8590565358300324,0.12781435012460207,-0.40878,rate,combined,linsvc,0,13885
0.49706505056915956,0.8484226700566118,0.7046403332316369,0.46534148827726807,0.5146561443066516,0.48875802997858675,0.4095131162600796,0.862431575914722,0.12781435012460207,-0.40033,rate,combined,linsvc,1,13884
0.5077106629576578,0.8485168369242112,0.7052961989937653,0.45069767441860464,0.5462232243517474,0.4938837920489297,0.4114816555814087,0.8569576490924805,0.12781435012460207,-0.42996,rate,combined,linsvc,2,13884
0.4738963335969889,0.8392985312984521,0.6961490766407604,0.4550182007280291,0.49295774647887325,0.4732287723093564,0.3924476611778558,0.8596946125036012,0.12781435012460207,-0.38768,rate,combined,linsvc,3,13884
0.47260923815654143,0.8341569243689073,0.6932415976919414,0.44019607843137254,0.5059154929577465,0.47077326343381387,0.3869543138549071,0.8545808124459809,0.12781435012460207,-0.41007,rate,combined,linsvc,4,13884
0.4209173341616695,0.8082647096451541,0.6751484865402027,0.4569240587109126,0.40338028169014084,0.42848593656493117,0.3506410987830313,0.8624414836154123,0.12781435012460207,0.29168,rate,combined,histgb,0,13885
0.4327226368407336,0.8152738845438796,0.671708163588158,0.4419315403422983,0.40755355129650506,0.4240469208211144,0.3435668327848167,0.8585422068568136,0.12781435012460207,0.27819,rate,combined,histgb,1,13884
0.4465771383259167,0.8136421398361693,0.675716632960828,0.46556291390728477,0.39627959413754227,0.428136419001218,0.3519949611278771,0.8647363872082974,0.12781435012460207,0.297,rate,combined,histgb,2,13884
0.4115022637411394,0.8035570330065288,0.6623573389286745,0.4174473067915691,0.40169014084507043,0.4094171691070916,0.32475051408488065,0.8518438490348603,0.12781435012460207,0.2745,rate,combined,histgb,3,13884
0.4185618645919765,0.805980140484496,0.6655429890681865,0.41457985531441294,0.4197183098591549,0.4171332586786114,0.3310897240538305,0.8500432152117545,0.12781435012460207,0.26476,rate,combined,histgb,4,13884
0.4062089145849826,0.7991573254556238,0.6510569213823053,0.479020979020979,0.3087323943661972,0.3754710517300445,0.30592351912022,0.8687072380266475,0.12781435012460207,0.36567,rate,combined,xgb,0,13885
0.417857439248617,0.801560153683307,0.6556676147320907,0.49119718309859156,0.314543404735062,0.3835051546391753,0.3151887093535253,0.8707865168539326,0.12781435012460207,0.36768,rate,combined,xgb,1,13884
0.4301592586844065,0.8084804642151939,0.6583579327650799,0.49434290687554394,0.3201803833145434,0.38864180636332535,0.32037150868288966,0.8712906943244022,0.12781435012460207,0.37039,rate,combined,xgb,2,13884
